address,name,symbol,current_mcap,liquidity,Authority,supply,holders,updateAuthority,twitter_solscan,telegram_solscan,image_solscan,website_solscan,owner_sol_balance,BURN STATUS,liquidityPool_tx,transferedSolanaToLp,transfered_tokens_to_lp,launch Market Capitalization
BtCBZe1EQvzRP1re4nQdGPmdYZncHaKzDeg4SSBmoMUh,1COIN,1COIN,13714,17.07438 SOL,False,1000000000.0,54,HXBszg83hmuDszVR39fDnaTErwPQduQmo95BEwCJGK5E,True,True,True,True,1.450917346,LIQUIDITY BURNT,4oXsC6c7hGY3QDHWyug64NkB7UXERriDrfpkeATrhS8afaAyEVkCM2gy4CRYuHNf3eGbTGApQuCx55Qw3ScboeQk,4.0,100.0%,725.8
HJDxthzJu9yjrRsCEQTKBGgHc3E94W7uafgBVZ51HUzC,Trump's Wall,WALL,45910,41.08832 SOL,False,10000000.0,180,DUgfFDBfYx2TdDQTBJ5dfsRzkpmbwuQwRFGkXhsNtYvG,True,True,True,True,1.130075417,LIQUIDITY BURNT,3WEBB1prCBG8h3PT6E8h93tWHwvWxBoiya6DemL9TevwX7RJaXHJLgndNMLisrR5aDsHLdSyoTCRvFnv6AWxDKB6,7.0,95.0%,1347.242105263158
HceELVzE4R6x5GhgnsfyngGNeLSPoodHQ21kdgFavLY9,Mooing,MOO,12669,13.9833 SOL,False,1000000000.0,76,4gsejP9GMZ9reyTma1C2LAEoDvv37DSSbRu7AiWtwya2,True,True,True,True,0.920968444,LIQUIDITY BURNT,8UatKVtxNhvkMR22d6uA3V2hBhfkis3k516P15jkbubM1wVDZB8WXwHEhrQd4DEjLQ5yBUffwSXYq94DGWtRBSa,4.0,90.0%,814.7555555555555
8pTZDdvJsrDxvFd19pSttRPFNfACru8tjurM9KxXEMoS,MOG TRUMP,MOGA,289436,125.7759 SOL,False,1000000000.0,84,B4yZM9LZrhKKFmLmBPDb4nZs9fPmCVEaYUxqAcK1qmxD,True,True,True,True,13.98502124,NO BURNT,29TGFb4ReS1HVCMz5c8mPiHSxvXGLtR64tXwh188FH93E8beBa68EXaCErRnRgPcEgBBLMCGqYQtDcttmCDQBprN,10.0,95.0%,1925.8947368421054
4k81x1nFG8SBJNCayDqakLT2yHwtxgGEKPhdfX5UYgdG,Smile Ape,SAPE,7787,16.5836 SOL,False,1000000000.0,164,56c7USs2M9c4rLLp6n8YCFFQX9p7WWvwECXtzoJJ9niT,False,False,True,False,3.281226083,LIQUIDITY BURNT,454Mw9RQjYMEW2hQnq52e2p7ZY4Z5KVQ7NQkSggkfF61nc5KufB9XJXqHMXLxXERkkHmCUUq98BEgte4zt3ewLcq,8.5,76.00000007599999%,2051.07236636998
address,name,symbol,current_mcap,liquidity,Authority,supply,holders,updateAuthority,twitter_solscan,telegram_solscan,image_solscan,website_solscan,owner_sol_balance,BURN STATUS,liquidityPool_tx,transferedSolanaToLp,transfered_tokens_to_lp,launch Market Capitalization
8uQsE546JDfCmdE7PUcVJm1fJVZcKoAhBP555EJeyAWr,BONKE,BONKE,111335,76.2707 SOL,False,1000000000.0,23,Ax352zTcwZUeQDMcLGgJy74U7eGPGyhqd6fD8RSYSEgS,True,True,True,True,14.169434701,NO BURNT,2y3Y4VVCJ31ELD5c1cyqL5jdZpB79WLVmD7oGFF1AkVJTi75KkmqjzwCw9nr8YMFKUcgj9eq72qht8gZHWguzRkX,10.0,95.0%,1917.3684210526314
8MJMnWxcMZZizfRzDEWWzY68mPe8g1vm51HorbKFJcWy,CATWIFMAGA,WIFMAGA,10830,17.273 SOL,False,10000000.0,82,FCmCKix4WWdrmFqmVtj3XW8jg9yXrfuTWZxhjtRu42CB,True,True,True,True,66.006414464,NO BURNT,2k7VTvC5ccdfdj5ei7YJRUw5V2boQjdAwzum2vKSj9H5THf1STyLorPeRFqFwbM7yEmSoJbkvTAbmNVsEEcrogtY,5.0,10.0%,9061.0
7nBUggBRrrdn3eSLnSmcZVgqMZrzmirViCuUY7AeRTJC,Trumps Fat Gyatt,TFG,14503,17.9534 SOL,False,100000000.0,62,6ReftSh51eHnq7kVTEtenLNHJGgh1VZ2LwWJmFakcdpq,False,False,True,False,0.958785475,NO BURNT,22Lj4LGg3mGfVa12K8LrSGWvKXntWJGMTLNqE6CZ9E5C2ttazNudKtEpsnsAetprdTDvD9hvjVxmTaWHrf6QUHcQ,4.0,10.0%,7232.400000000001
address,name,symbol,current_mcap,liquidity,Authority,supply,holders,updateAuthority,twitter_solscan,telegram_solscan,image_solscan,website_solscan,owner_sol_balance,BURN STATUS,liquidityPool_tx,transferedSolanaToLp,transfered_tokens_to_lp,launch Market Capitalization
2wgNWWAV9qPy6FepBACRUdq25Wcu36GNAeGdc12eRszN,BONKE,BONKE,282132,122.3479 SOL,False,1000000000.0,86,BJ2RdVjrJJ6BDXyS5ErpQ2SDcdgQWHBiWhNJBuwGPq16,True,True,True,True,14.311313469,NO BURNT,3d5EJgZYpJFMENCkaQ1cpqAxxxLVpzyrzCq9HAx9A5rEVDFKv3mFSS1beb7X7ZpPAFBdPo3czrPBEF2y9hgsWtSb,10.0,9.793814432989691%,18306.452631578948
BLHFr7ptqKmzVCujzordYs7ouZyPR7Wa65hfyoM7qv3T,Gonsler,GON,8023,15.8556 SOL,False,4200000000.0,150,iUWEYFUWnqt53vWLDoj3GdXRjX1agrLQUj7uXB93SsE,False,False,True,False,0.283690305,NO BURNT,MMKDy89C6pHgXk8BrUoCXqDfETiiBpzbstfazvsDNgfQehjT5jMfJCcw5QSvRcoLdbsEs6iUUfUkjiWxgeLL26v,7.0,339.15000000000003%,370.65015479876166
77Zzvcz9fwbLvNwNyYyWnLrbiZv5PZjwcky7cqkGDTiN,Honest Don,DON,8941,11.8819 SOL,False,1000000000.0,75,7PRvqBXc8KpvHvtJ4wzEwJGu1NepDf3uLfjo7z4QEJDf,False,False,True,False,0.035032776,LIQUIDITY BURNT,tW5j44SLrWstMYjd8nSKuDVPCiG1eZmeKsNEk2iw7gTRL3Ft5x2kP8L9NoUNfFGNg71hBkAiLxuT8PosuyGdurJ,5.0,6.6000000000000005%,13599.242424242424
3GHiqY8XnrW44kZSCMzgS8HL5EfJ9B5nWZyxTTfQxZo5,GORLOCKWIFMAGA,MAGALOCK,6237,12.3591 SOL,False,1000000000.0,127,3gHhWVYWtbBKyuf8mjiGZT6cxvgq4qk55DWKemea3rvo,True,True,True,True,4.793219422,LIQUIDITY BURNT,5ZkCUbrDsivehwLwJCQajzmSVb2PcURqD16JmVjCdCBF1rcQojS5DnGdLVitP7ao5U3GyPAkcpBtGVgwBmL9KBBs,6.0,72.0%,1496.5
8Be8V34UFXvu2quD8HbdGCje3UEpYbnaNsQAYjjiuuMs,Niji Neko,NIJI,74298,53.57 SOL,False,1000000000.0,26,6BMUHgtoxNQqVnbttz8rWw5DZAZcUc3RGdq9Qqwzbsn3,False,False,True,True,8.813922019,NO BURNT,4h7S8f5riFxPB47QRXtRgqX7LsHm6oiXWNBPmsmmsEdJ5x1cQziW6ykeQQT3XxV2XsVb98GP7RWvZdZN77zCkyMS,10.0,69.0%,2602.173913043478
CCk8FqnTSgLWYo3z5NFVvHcQbzbqncYE3fPu8uhm717i,MakeBitcoinGreatAgain,MBGA,29884,29.121 SOL,False,10000000.0,100,Br615nDcWkjxqsKPt2f3NHxM2dbEguRXF4yiNNCGhDYy,True,True,True,True,5.852890871,LIQUIDITY BURNT,2Q8jDvpxNQU1oizxpy4ZQ6oNEufWbeoDxgNGDhnbrQneUZD21SJRCXhVUiJNrYFkqLEwLq87Enk9KvpmNJtEWP9i,5.0,0.9090909090909091%,97823.0
BKADWVRUZHdg6bwTxXp7b8QbbfuHYBU27MBBgMZQnAoh,GERTY,GERTY,6061,17.3834 SOL,False,1000000000.0,90,7RMRSBDPuZwCV5RKQFYtQyBkdxgV8ZF4hC1N1f3EnyRS,False,False,True,False,1.836192674,LIQUIDITY BURNT,5cbb1epGVAEMg9rW8QS7T7TRYuYhJs6rLQU3DucUy8sCLmuaWrbYsYntatgmqM95bo8JRgnHjgCGnu5i5LGuPTjE,10.0,90.0%,1970.3333333333335
2x8wx37qpRDx8ri3WcKamJxtuRaQEs6mKeMgYVfsNByp,PONKE CAT,PONCAT,345274,133.3284 SOL,False,555555555.0,81,GhyLijvNEDMfXYy9Li1MVrfUHqdWdjK1b7MMSXJgLasv,True,True,True,True,14.20363452,NO BURNT,5N34ge8ac571bxR6HP6ooD84oGo5FiZmBtHb4rVmrzQDXDhmP7WsXCu66kJXWbAjFEj5yZLxU76cNNa8HBddRmuM,10.0,90.00000009%,1965.3333313679998
EBJeYpnPFaowCt3tGkJthCh4W8GpevWXFX7zjAT8t82p,WIF Pizza,WIZZA,177296,71.8071 SOL,False,1000000000.0,241,nkduAAjD5S7QpJzNksWLtt6MApnKro55yqt734BPjw6,True,True,True,True,1.23374999,NO BURNT,3X5j3hReFJ1c3Qs6uzHoZhgF6G6gmwY2DBXJr2aRXNgMDVR1cy2Z3QE8vf19vtgrGx2aEJSxevj5EGCpBJk4A7eG,5.0,238.0952380952381%,372.876
22mz26rGGLhrNTXUHqgjdHJAVTsxdFUfVH59kCSt97V9,DYSON SPHERE,SPHERE,14828,25.2827 SOL,False,1000000.0,100,3mCLAfpRPHxT7PsNDyQrjjEFpST9gL14GKyJe1hzA5q9,True,False,True,False,1.6511438,LIQUIDITY BURNT,5pC5afUszTWverNSwZwwhYcizeeCJM26E7ktXikJgR9XUshsYtDpyQCoBWDwU7QfqmEbN2TEyzbtaTJYfSyzwBwa,7.5,1.0%,134055.00000000003
Ek9su1tBzxWdVfBRMYm6n17WreTC48SHC7cNTMs4nyJq,Hippi,HIPPI,7412,14.08105 SOL,False,1000000000.0,83,Boygg2BCaAdnTUSByR2SZDSDZ9hjc2axdS5pgzGDXpu1,False,False,True,False,2.296229228,LIQUIDITY BURNT,4KvpZX32qHU46LbHK9buDmFvNQAwJBBUdfswRB1N7tVUFW9puW34L8TPJBgxFjm2hQ7sEtVnp6FtHgzWe3YmeUdn,5.0,950.0%,93.39473684210526
BGEaMCSiayREZekEf3HefFteeLdntDt4hqPZwmXo8am,MOG TREMP,MOGE,11511,18.0003 SOL,False,1000000.0,28,9gwiBU99BEuzoGdaUpSB6wc8ntDM62oNB2uGjYeN8k3s,True,True,True,False,8.449360415,LIQUIDITY BURNT,2QLQ4MQQ7rQ9EQHCpgvNewK5J4xxnqQ6TfoXWZEPmp7B9Fdy57313mvAxCCyNWAHqzHvAZeGtGRYn4nuU5u1mUBU,5.0,0.1%,887600.0
82X6Hx6sNipdkf4VjKPiLFhRLeWGyTucV8Fa5PhPiUid,DogeWifMemes,WIFMEM,11615,13.3 SOL,False,1000000000.0,74,J39meEJR4zjvU2RDFfcEqBmGj5DB7DgTpVCpsVFpjhod,False,False,True,False,2.003833988,LIQUIDITY BURNT,41zow9knwCjhUr7iXz89nFUzqiskgKJhKPu5eg1vcqbftm2nEn1hdrqJbtBXVJWgTLMwL1TYED6euj1WZfPzJ5zR,4.0,67.0%,1059.641791044776
C4iWhWSdWuqXru1zys2dNNkKEApDjtX7ihgEynKukXUQ,Pizza Hat,PIZZA,13224,14.5818 SOL,False,1000000000.0,70,Aw4QwXcKCTDbjBXReQDafjVxT2kRm5MQQDGzGi3t5vJf,True,True,True,True,17.735901644,NO BURNT,Jb8DzGkS1XmXVLoAn8UxEPCozypdnbgoY2PX9ZEwLL7c52mcejAfYPnWXxNTth4Q4MCWuuQfQRCJ968LEFy5U82,4.0,70.0%,1013.1428571428572
AgSx7KDJfRArdHx4whNc4YTTs8AZNTzUxMdEqNtEnbcj,Democat,DEMOCAT,45736,36.2846 SOL,False,10000000.0,170,F9WLFGntHZrkTkjftnDNEHn5KoVN9DaAu6L5rDfw2nih,True,True,True,True,6.397545662,LIQUIDITY BURNT,X5fzZ9zTsWHjnCmqXXwCRs5HF8BiZpinriiJFAWyCrAo9CPp5tny6figpryF8hEFAWp95DyTuVapU3bGBPf7KVP,5.0,950.0%,93.22631578947367
8gJhYHTeE7wQDyRbA8pZztN49fKzi7AKsbVQ4sxzrwNc,magawifmaga,MWM,33172,30.7939 SOL,False,10000000.0,129,2qxtRtBjBzEtnqRh9bdwYkDP43zEEy2PW6ujm6rS17R8,True,True,True,False,2.185802444,LIQUIDITY BURNT,44s1S283hNfv49GxJMzts87AJPmEQPyErQmP8A12qHzuy6u9TcibM6dySnvkF1TS536SxLUkvM75PjdvhytrFadP,5.0,1.0%,88325.0
9y9xUH9xgg7DiBGjYfoHQcrJca7dZS1sLES331eYWSyo,Kageki,KAGEKI,12947,26.002184 SOL,False,100000000.0,109,33ccfnZEn4YGXBS8xqdNxAFqLTUQgVSHLKgenbyQ7h6a,True,True,True,True,2.326318439,LIQUIDITY BURNT,3neV7KYX9yxChqG2Kb5bGdDkVctsKMyaNY4xh3nNhbpR6i3corVTRVwK4pfPXtpVzS3Sykd2KP7SRmbuVi3EYhdH,10.0,9.0%,19641.111111111113
7FaDhHwwt2VVAkVZ19ubWS4a7VUFfeaue2keycMhTofH,Teh Cat in Teh Hat,TehHat,40324,22.4494 SOL,False,690000000.0,70,FMNSCb4vnapkrtnDezwABUGK7qCMsgoEWZzwscHF5W4z,True,True,True,True,3.039643533,LIQUIDITY BURNT,5ym4qXEeHCE9wr6M8asHChks9HTr8cCVRmdVHGi1BmorLe5qhaQsjrNr6U3KmJ37KjVmt8bBwj3EEUho8DgmkD5J,5.0,67.04633204633204%,1320.803052116326
Bi1XmAdLzMQt4gyfPMe7YXwrPtYhehFKtu2CuxBHdWt4,Harambe Wif VisionPro,HARAMBEWIF,37461,29.6794 SOL,False,1000000000.0,203,8v53kEUNeHYb6pxwboVKwvGA9XAK3yvNjZdU8yM3Sobb,False,False,True,False,0.153268119,NO BURNT,5HJsTCet9SfZwTqP52CgfWv5iYXKWWVpMiid92q22devisBkeVMns6wY19nkaaNbVWBPveagSBoQyQQHqoN2pB85,5.75,71.9999999%,1414.6597241870275
J6oF2v5qjAHiKkB9we3TA4MgiPiZuk8G5xea8xEfatZk,Dexxy Cat,Dexxy,9899,21.1298 SOL,False,1000000000.0,66,6xmMXvfJRjMbY1NqDf9MjSjRQf6bh7uKr4mAxChgq6yr,True,True,True,True,16.996827203,NO BURNT,5BZiLYuBMExGPxYPYRirpfDbyq3DBbZZtdxiHdMzWmDD7MyAahyCHLMkpD3RFSx7riRFuaSqF7VBNSydP2Uw9WAm,10.0,80.0%,2215.1250000000005
5XPSsDu87sNgy2aMbkdBzWLeEYX1HG6g2iLoiot3sMma,BBLDRAKE,BBLDRAKE,10597,14.6038 SOL,False,1000000000.0,181,An9N5oKqbvDdRnw6h2MfZAHtSNBbLrswCLybTe4jYadZ,False,False,True,False,8.119006453,NO BURNT,eqziXwxajHHXe9AUFiNQ82PkHb3wZLVSqp6A1f4oFf6sVrxo2xw5jCkSgocdXE5qNtpmuTRJtNq4FygByzeox63,5.0,70.0%,1265.4999999999998
67S2fqCAVBewcMX11nnwaVLxtdLSwvAwk9Uwwr4oPBTz,Pablo Purrcasso,MINOU,52068,40.6751 SOL,False,1000000000.0,168,EtVgjCSDWSjDq9P7ydWVzfbT8QPC9mFcncmtfJU9LrHN,True,True,True,True,0.139809964,LIQUIDITY BURNT,531Ag5bmwsG6BA1Ez7t59XKLgNow2gKHg9XhaEyQQA65cxXPsCTnGrJWwsVnbCNB93JzoAguUoKhHn23YAHcnx2P,7.0,144.12616988412617%,859.8091521316406
FVRRs2hw8jstHBVSKdqRLVVyV5tzNFCq2nubNo7C8tpQ,CHONKE,CHONKE,6651,13.497 SOL,False,555555555.0,120,BWvwXichUB1cjMsaqyG2vs4eBEFd29zvCeu6VK4TKqzz,False,False,True,False,2.728100608,NO BURNT,3gnZPKE5etUQQp7rGSx7e12ghK2UQbWKWFx22CpPyjT9jK49m4uSRxw9gAJE3aaYCQWAM4Wo2e9cDaSu2JtgtBMM,6.0,444.444444%,238.88250023888247
hypnodhGM4Ctfjmv78P2nZPynXaEm1tk5hWr1SxtfVw,HYPNOCAT,HYPNOCAT,37074,30.7789 SOL,False,1000000000.0,100,hFgfPM2h6w9FjsD3V2a3Tj45k9DxDtxZErN38Svg3R1,False,False,True,False,1.099561104,LIQUIDITY BURNT,4N5icJJAaQSMRngpqkAMVDuZHAAF96cfNntyeD3dV6kLiYMwLsdTBQxFvTmxizoPfs4XqsyEdNeKqiEyeh1r4KsZ,5.0,90.0%,984.6111111111111
5bAsrEsjEcVa7VdgRp6mq5ha5ZjSsedwVtuzB7DXmuNS,Fumbling All Gains,FAG,65249,42.5844 SOL,False,1000000000.0,126,AszCYbmdPPhd7dhYZqdYapUGMFjgFq1UyxjH4Z9VurVh,True,True,True,True,2.197764438,NO BURNT,3ZGJf9S8xE6LbKTDUq7gtWkdGJx4JLzrNg4fmz3EHn42wpZ99k73vz3sDroaoFTR8vMWRB2ueyh7yZ1Rte3NstMt,5.0,100.0%,887.65
FHjQcbGN9EHTCQzA47cuLbwcMzPyqJrUB9FZt8kCCL4e,Chimpe,CHIMPE,56088,32.764 SOL,False,10000000.0,51,9YyvLVwqWT5HH4B1vnpUH4ie4HSaPLNDfYPE2sLaS7S,True,True,True,True,5.155156702,LIQUIDITY BURNT,4GWXLwvJyWzBAq41V2w4Nf69NWHCojUM4Um5CksPXkHWK6j4iJoQBqG7nEavDiAJffxEfePShH8vFGhC71vBC9ww,7.0,1.0%,124285.00000000001
ZyBxQ6aS7PxBuYNNXSXGQS8ULcrBVQhQUDpwKSmcTmP,Trump On Solana,TrumpSOL,7379,19.3614 SOL,False,1000000000.0,118,4nxbM3uGD7wWVgVi8MfV3CM6PXrEL6FjRJBpXtvBmR95,False,False,True,False,0.816669322,NO BURNT,3z1MNSSSQAP7ncPAFecfDPcF8sdSH9YpX1sLbewBnFDg9XYyNSNTza3JqHwCeFwSVkQKWGSkHDFrvuK2v14q4B4W,10.0,90.0%,1971.4444444444448
CZ6KZcDhztE3BuBjpcM3MHFTdJDr3mVcTfuezGbt1oaY,CATBAE,CATBAE,88259,64.2873 SOL,False,1000000000.0,170,3rAkKn58CWQyuMSFT2VpsZdwCfiatodMnwt1h6P88sir,True,True,True,True,2.176791164,NO BURNT,3mzwty8iNeHcmLF5JBwuo4bYqGL8HfJ17K6cMx4oM2Zc2PteMJQ49eGSNJ7CySw7JG5cJfhWDzjZEZbxbkuA2tJC,10.0,8000.0%,22.09875
C6SHYwei6nRzeW6xdqrFe7VjiSU6yqDnZodRYoDL1rr7,Pepe wif wine,WINE,20535,24.1252 SOL,False,1000000.0,123,465joEnuLSMkQSi8qSgcfWjYKNhXfRVsYMBvhTpW5nYM,True,True,True,False,1.683142917,LIQUIDITY BURNT,5Ua3CXAKyFJ4fQFjN78mbejxHk9JxVYSroS8ivdWTtCZtdRX7dqfD9RMvewRwfqeHzHAZNwpsGfqS79f65zNu2df,5.0,10.0%,8845.0
CoSs88XwQvLVNU3tYTodmtkPpZXqhjpzTzeWdLCLuzTV,STONKE,STONKE,17498,28.1575 SOL,False,10000000.0,39,2LNEsBBLKHoNrWwdgd8mbnN3txJaYEjbeFYaFtRqaM7e,True,True,True,False,1.864946169,LIQUIDITY BURNT,4z2VxJe5bHGMU7HHdDWb2hEzLoyHoz2Amr7kbT1UjdR1RPb5JQ3sBeuZPp66ywbxKPgfJ4P6FN4iJtHFTCr4MvNU,8.0,1.0%,141464.0
81mLReeC72ZS84k9SDwvyiAf5UP36XiHALQomcmyna41,Cat Trading Fucking Meme Coins,TRADE,10677,17.1478 SOL,False,1000000000.0,124,2tWK4xoXNSzP4G5r7r3kx1Y8TWAc1ks8MXdhy3uHz6wY,True,True,True,False,0.139808574,LIQUIDITY BURNT,tfj2diNkhMbgTouPUkVZng28qJrDXHRmdbvJZczhHkPrfEDtz5FFqYEnTxLQW7cvJqXyubQeRXKUoWWFGTSsKmp,7.0,77.9700943%,1576.591653893942
8vNAZGx53zAxKKugXi8RHWYE74a2yS7Cpi6QMcTiiumV,Mbapepe,MBAPEPE,16195,18.2972 SOL,False,1000000000.0,74,8SLtUfd6DQ5mBnfUYTTgJr2NzJWRXYsc4fh9EiUZwpDJ,True,True,True,True,0.91809185,LIQUIDITY BURNT,5j3CkMyrzU5zR7gGZw9CRSMWy9UaotqsS62KZzo1Vo3upQ13TuXhbWvotnprADUoRAftcgtLPJ5osshMKfGmp15d,4.0,32.142857142857146%,2173.5466666666666
3e8ucJ4MKDopLitNT4YNVu2T4hQr8cfbB3GkoMrvVxL7,Magic Cat,Magic Cat,42752880,1105.4094 SOL,False,1000000000.0,32,5Btz6oShchDNgEKUyQqAdfRe54tqjCPgr8xVezeh1q39,False,False,True,False,217.987863965,NO BURNT,SSrE7eqqKiwWYH8RFS72qSjMqca3tCYFeScRQCjfKrmVcvo4uN4YoN9Kbj7PuG7oBiUhhQbiLDZ2tiYwr3pxtpg,5.0,35.714285714285715%,2447.2000000000003
9jiMhmVYeQ5GzTtTd2AUuw19PhrVtkRmDY5AKrnxcGaZ,THOMAS,THOMAS,8073,19.2138 SOL,False,10000000.0,27,AwX3zKGqajx75M86jELn4zttYvMQR2DmVBPwMZ3WazaY,True,True,True,True,1.188180065,LIQUIDITY BURNT,5PaRXhSPfwfBcrwqURyVEJBxMTRBYnhpLxQZtMDxdj6UdT79aJXNtjR6o94ajc5yursnZczVnitbSz6MHxuUarEa,8.0,100.0%,1401.52
4GNwny5f6VuJnEhTy5df3jTULzNpiuMfqBcfx5yTb9U8,Trump in a Fucking Golf Cart,CART,23564,25.9548 SOL,False,1000000000.0,69,4btK8xQ2MK3W3TMQRpaxif97gjar1cPWnuTzYBNBNH5p,False,False,True,False,3.191403007,LIQUIDITY BURNT,3EmamtqMHRPmV998QLjpNuvzceafahpJr6aFcskwqyrFS3CX7PLsW1QCdSQFaE1MD7p47uSDThqE37tkubt6RNp6,5.0,100.0%,876.15
HVYmXrQ4eevMyMYu11reufvkM2ubJnVQTfm86ocvKMMr,Classic Pepe,CLASSIC,45362,42.5617 SOL,False,1000000000.0,66,6AosJmXL4MTHpjqJ8tesieqMswxWbYrnmFsmUGoYnZWh,True,True,True,True,3.564980568,LIQUIDITY BURNT,aWkXcpTBqibMhHy8nusapXqGVfeR1tkfMa3esr5oxLbWcBExVLX8WY2D53PHNhULXYbg7GWqtQMbs73VYMUQdBq,5.0,100.0001145001311%,880.2989920565
2ePKfZQxyfDgvtAhkkkmYxhTHeSgqAd6vUFSDWmcD6To,Make America Retard Again,MARA,42633,31.2518 SOL,False,10000000.0,157,5S8DKFYLqsNwxiSTT1vmcvrBQk3RrvbjWxecnKe7vonq,True,True,True,True,2.145730966,LIQUIDITY BURNT,3PAqGcLKRNgjoYfEUj6b2ikEocNwpFmR2mxk3D5pmoNKwAuTMJm32PTS9u2aQCrE79GxayEhiMhLyqNj3AaopRxT,4.0,1.0000011450013109%,70527.91924544
EJmeacrUpcdufqf2EFLXAcrwWoXhXMhJk9gYDmdf8MnQ,Punke,PUNKE,8009,16.7891 SOL,False,10000000.0,60,4t9y9bZ1GZWprVvxMRzvwxhpcQAhtG8SEhtp6epsaGTw,True,True,True,True,6.440040022,LIQUIDITY BURNT,2gHHfvDFJLRAnFdnYvjRP1jJ1ehTHAwj4v3X74ZtK3mEZgWjJ9hrenugGyMpKeoYbN67gYa267W2NZ1rQ3PqfYm4,6.0,1.0000011450013109%,105881.87876511
BRCs6noxE8XVgdngzuwVhLXmWdXPoeEcAQdmfEsuVrSB,Dogwitglasses,DGLS,7566,19.8762 SOL,False,1000000000.0,71,Ad7DjFbV3MQ6y97WqomC7UrjSVefZhCPVUMPXvo4AcMv,False,False,True,False,1.660677213,LIQUIDITY BURNT,czqAVqBn3659MLfJ7iK7CuJnJ9igjxeJ19PUAuQsP5fnjcQwuFDGvZCDXcFiLcMMRxoviS6M7o2cS62MYQc1YwV,11.0,8000.0%,24.388375000000003
3JWv5j5jz5y4zznb4DYtsUUMFuFw8rUdFdPaDXkCwwzc,Cat In A Fucking Coupe,COUPE,10995,17.6073 SOL,False,10000000.0,53,GQMLMh9rYHy6D7DQVUCbe2HyLHcnqTxZ6HNphZyvZJs9,True,True,True,False,5.66929818,LIQUIDITY BURNT,5kvaZhq6eXNSfsN85REV4NP2pnVTN5SbD3tsRukoeubpeN8w9rwX7umPfNCBdc1V3mKwXQyQtSmZPdPqsDM7XxSB,5.0,0.14405070584845864%,616588.44
address,name,symbol,current_mcap,liquidity,Authority,supply,holders,updateAuthority,twitter_solscan,telegram_solscan,image_solscan,website_solscan,owner_sol_balance,BURN STATUS,liquidityPool_tx,transferedSolanaToLp,transfered_tokens_to_lp,launch Market Capitalization
FM9meB66mofeaHy3dBKKYXEMkx269suSfCyTSKHVitV3,Cat with 2 Faces,VENUS,9872,16.06085 SOL,False,1000000000.0,79,8Hhm5LqPtpVpy47dmz7ygxNvcGZVmc4EXg4HJemVmKqW,True,True,True,True,0.097279271,NO BURNT,2ezsg5Lp1QWVRZ5n92fdcsxe3bxHifgmbJAcHF5vrNu1ezgb5vKS2yRTADDbjCbg1ULCuwr7A8rY2he9wR7w78Jh,7.5,617.117075%,216.31632850912476
2VdTmdhqkj8w1NsjiaZfb7QobKapwWRLs9DE27hPyQ2y,Bidens Cone,Cone,20949,24.3241 SOL,False,10000000.0,132,7esa9s7DtdiEXbCU8EZT2CmNT2bLRr15s6DZWRAGnD5o,True,True,True,True,12.154380998,LIQUIDITY BURNT,645W9V9aTr4VTfcBGfoSSHokj62NooarRLaBJUkoMGaKQiKrjJFMV5KcAbS2noUxhgNqHQgYf2n3yWou3ViTEXoR,5.0,0.14084514066656945%,629308.1861434651
DnLc49csMAdGrR1xQxaWwgA1jiLHUj9iki9wjcQDGXZj,Cat in box,CATBOX,37514,35.513 SOL,False,100000000.0,28,ACzZueeheVyQGTP7Vdoiz68Cdo1FBWKkAVAUds7XfEG4,False,False,True,False,16.948974907,NO BURNT,4jGb3LeraLYnhZN9UCe3KNJvbUqNapeccg2p7uzn37iBZKs6ib3RvarvFpWofWffFyFXuzgciKsQzvf4ajkqaTUs,7.0,1.1111111111111112%,111799.8
2w6mwxgtNyej2Zpxb6Wtj5iaAoPHwwmnHQWD3aY9DCph,Cat Bank Degen Currency,CBDC,12500,20.591 SOL,False,10000000.0,113,5bFqJKKyuvSyP19Rryb3VDR2PPGASH1cds6Yasv7rvUC,True,True,True,True,8.814124638,LIQUIDITY BURNT,2a72vKYV5RheXEqvhh85rJtCtKEAu4DWhKoYku96BUrwTkw9PkQmyx8Tw9kkweWhfQtMrJwoN4T8TASJnUzLYkTr,6.0,0.10101010101010101%,1054944.0
6Wawi7fymRV3kLG1yaXKbtpzMHQeCcS2J4t9PDPfE2qV,Dancing Racoon,PEDRO,275194,121.3755 SOL,False,1000000000.0,58,GHNxba5CwaPTjrP9nj1GQ4ms5mbsYpQM9fcAxQaBievX,True,True,True,True,18.325102984,LIQUIDITY BURNT,iGPSMHzvJy9UsPxMsAqFVbbjJosqPeN5nGcNWL7Ro3Myw3iJFWdm25Bi8tjc46PzpHejP6jAATadupbcKjdthXW,10.0,99.0%,1794.3434343434344
5wf4qud7CyXVpDLjd3tXZXDesUSARdusx8o9fmHTWs1D,meownicorn,MEW,7846,16.8104 SOL,False,1000000000.0,103,7EADMi6gfzg75j7ipjhCLX2LRjXAvKghWTqEnQAgTZog,False,False,True,False,0.278074534,NO BURNT,4b3Wd6Eh565CxhUDVBP6KZbZJDhguZLJk4RAQSoi6FNK4TVWVBTmkayCXdveQXTJ7bwxCFQ97RAEwetghVgWhxpr,8.0,800.0%,178.47
