address,name,symbol,current_mcap,liquidity,Authority,supply,holders,updateAuthority,twitter_solscan,telegram_solscan,image_solscan,website_solscan,owner_sol_balance,BURN STATUS,liquidityPool_tx,transferedSolanaToLp,transfered_tokens_to_lp,launch Market Capitalization
BzejiWAEt1D5B556xQrsgNpF2GFmUqwfyN6JLeA8TQV9,University Cat,UNICAT,15413,29.121 SOL,False,1000000000.0,52,8bpktjDTdiieeFGnWRsH43Nf6qj1yLjCwD6muqZZzHQ,True,True,True,True,9.130771769,LIQUIDITY BURNT,ZzaF9nsh9xdfFV6CVuMf2tZP6PZicCqyVRzTKMrLwrQZXFtCXasCT7xrzWtUzpUzTTjUxD6QmNpWWTDX2Eb9LjH,10.0,93.0%,1824.4086021505373
Edc5HPcxuCdJ63DtAY9bmr6kVFxyRX1QcM5Wg4SSNKod,Fat Michi ,FMICHI,15725,29.4018 SOL,False,1000000000.0,49,4KK7NHTBiEQJCAvHuWDm6NE65XJCfAae9a63CK4wo96T,True,True,True,True,8.971976899,NO BURNT,Yp8ZfQkD9tFQvBgGZToiMRxY2WLtrEq8cSSrUnSLwVTereG8q7cBQdmVJv55VDMLoxfcfpFGgC5SG6DVYaMbc1s,10.0,93.000000093%,1823.3333315099999
7gvS6gPshHggF38KQixr3iNAsAems3aG61MUc1vN2vBs,stronk cat,stronk,15795,29.4157 SOL,False,1000000000.0,27,4KK7NHTBiEQJCAvHuWDm6NE65XJCfAae9a63CK4wo96T,True,True,True,True,8.689395408,NO BURNT,3va3Uyr4JTgfn4iPNvYkk3Bu6Fc8mcFBfUkdbZrbZXdQkqJL9hA3Hnn4MVUnfaNaoXxikNXkrUSPHFtmUmxf34mU,10.0,93.0%,1825.268817204301
HREMEBz3mXNFfffoMzdLEe6oawNQZUmN4c8HpFFcNghW,GUS,GUS,2400,6.9692 SOL,False,1000000000.0,156,Ce6WybvCWj4HHgSTJ8fB7Ac3q5sBGafsbH5yidNxcsiF,False,False,True,False,2.023983735,LIQUIDITY BURNT,4SKnXVoTnxBGwY2fu1CGapyQ2D7PSX6mEdyuBYzbQ9K3xMZgWHLdK4yCepX9hjwv9zLdtQnxH8NedaaCUPszPXMD,4.0,90.0000009%,754.711103564
CfLqhY2kawgZqterNSBPhe73FCMRGZZuqiRsj5TXYHsk,Mostik The Cat,MOSTIK,180527,112.2279 SOL,False,10000000.0,57,EDf3BLgFJbAh8YG2YNy22jQ8HtitsRzF1okWCU2S9CRa,True,True,True,True,11.565353584,LIQUIDITY BURNT,EN5j4XBqyKCXDXDebLEtAUNyPFcfYA53cEvVz5m8djXWGJyGz6yw6mQ5jzCLJhLGf77N7eK2uc9PgJTGsEK64xQ,12.0,99.0%,2071.272727272727
A1sTwR7Hopy5cuX8osUQNcBnQibhbtSu4HonPdzue25Y,evilcat,ECAT,2420,11.8404 SOL,False,1000000000.0,48,GJYRVa3MKMBq2oVfmFG9FUqKHxcPvUzAUcFZm2LK8Vzz,False,False,True,False,1.179402837,LIQUIDITY BURNT,3agk8e2rePLG7z7H8RCmsdVmq9KV55QM8jNHAto7EC3N8jrrGqw6C9QQubHhuX679niYGadsjGKiPK5VRLrdKHQZ,11.0,90.0%,2078.1444444444446
f6pHL99N2w94Wb5SRq27MNGjZcZkmjYXc9knyB41AWm,Risa The Cat,RISA,15599,29.2375 SOL,False,1000000000.0,58,DUY1yDrvoQek7HkGckmi6c7nEFRipp7CeLze8Cf5FZDa,True,True,True,True,7.425504342,NO BURNT,3aVDG858fc114Zd8ehwkxM7H5jfJE6s35NdSgwSqBeQfroMhMaMvQutuZ47i6YPMQTfuAJgqxWT4CuZ5znRgAKJK,10.0,93.0%,1830.752688172043
29PN7iSNcqKrd5k4rACyKXtEEvhMgApAuLwZG9Gwu2Db,QUIERES,QUIERES,48115,36.5036 SOL,False,1000000000.0,83,5VLeDF9m5A79mR12GecUSXnrGoYgfkcV1JMeDi9c1NUd,True,True,True,False,3.830413604,NO BURNT,4SYQhxf5WZymD4poLbJ6sv71qyKRUgWgGkQem4q613hdkhrJ2pWw1s22QWWNT4tpF3edSZTQJJPopqJCujYdfdJF,5.9,80.0%,1252.4225
6Z5n1ZwPtUVCW9522Jq6Et5awDV8ph2Y5iCYX5fD6uN5,Daphne Cat,$DAPHNE,19498,32.6889 SOL,False,1000000000.0,53,DUY1yDrvoQek7HkGckmi6c7nEFRipp7CeLze8Cf5FZDa,True,True,True,True,3.110018761,NO BURNT,kaz6M7pLxrU3An6uDNVABfoXtFx6fxmQVTAPMWHUhyDq8RgoWS7BmrgxqF6YYz6j7tT5g7JGnt693iAn6a893ti,10.0,93.0%,1817.8494623655913
65Ca7TpbbnSJgVkCAesDfEYvjFUdXzRMH1d2vArKpUBy,NO DATA,NODATA,2856,15.3156 SOL,False,1000000000.0,44,BNvVLVyee8Up9yeAEUD1HzM1foJ72BwAQca7UMv4tdJz,False,False,True,False,0.207506397,NO BURNT,6r7fPbqVnATrBvqTMKx6JSrTqBv5zXKeGtVUph1mp5S71GNR4qBVAXm9gmZjqPDdpEm1yhnsAh4WQ4a36wYFcm6,15.0,90.0%,2807.666666666667
8ukyAb1ML1m3MzH6coZQ45dc87k5Cn6KXo3CjBNyaZHq,PUSSY WIF HAT,PussyWIF ,2745,12.3734 SOL,False,1000000000.0,78,GcPXuyXemCARrae8dxYxS2BUMMxwdruGKUGWwLApfpdZ,False,False,True,False,11.738216438,LIQUIDITY BURNT,2p9yJBb4HGy2gTVKk9HDnu8bBbHdRC1offHWoVQtHcZC89vf55JREEdnYKUcFed7BmQWWvuxxWLZYYKHhMhncc4h,10.0,98.0%,1718.6734693877554
EgHF88AV5incSxTkyGRPBf6RUuBBX9YHcTBSPXVCsaZy,Prada Cat,PRADACAT,1765,0.003031 SOL,False,1000000000.0,46,5ue8WfzQGpk4LVmWVo7TNXHPkQi1Fo2dDBKvtZ5GCZHF,True,True,True,True,3.514730744,LIQUIDITY BURNT,2nRo7a8KngMULo463iBEfz3Z7RCqqj7fjZM6b3oFr8F2oE1BCnzCKmY3C4PWKQw2h14FXV6iUKh3vVDFXuC3Zgsr,5.0,70.0%,1202.9285714285713
2Cbm5nE92LRHsGdMJQrdo7PZnfprh3JPKeWJkCqpjMpK,Patila,Patila,4569,20.6634 SOL,False,1000000000.0,110,BfXEaJ49ftgUQSaWM2KHRzVAV4Gm8RSEnSz5PHjAgxzF,True,True,True,True,0.326287664,LIQUIDITY BURNT,2eWMup3QZjX46jpHGpDojxE84i7Deeug3wbABbXa3yRndQ1CzweBb2YrouZTVccquf5qedMvijMza1zQroBb8CQ,15.908841064,99.0%,2702.092550415758
ELHdeXNSwZvvfbDem7RNSmxAsrB9sB9bRAXMGzHYJqUv,Solana Gods,SGODS,1694,9.0293 SOL,False,100000000.0,37,C9V9DHhEotYy2f9me43EEgG7RUpaLi8eCDw1Poxns7cf,False,False,True,False,2.207496389,LIQUIDITY BURNT,3QZ1Aq9wpnWgTgX5QKLc4VVzGKDHFA48nydBAwgmfCATw796C6JxJZUwMnDWhfBToCZH1VTCXFBeDtHNEAUrnbaN,9.0,90.0%,1677.8000000000002
address,name,symbol,current_mcap,liquidity,Authority,supply,holders,updateAuthority,twitter_solscan,telegram_solscan,image_solscan,website_solscan,owner_sol_balance,BURN STATUS,liquidityPool_tx,transferedSolanaToLp,transfered_tokens_to_lp,launch Market Capitalization
DdkztJkoEZzJHcAFhV5Emy3PrCeS3wphBZ1NugbQLJ5n,Obama's Hat,YWC,33326,26.4488 SOL,False,123000000.0,92,9Z44eek6RfZdtKGsUDKXWwqWLBWkexmZUzaeAZHWxqaa,True,True,True,True,25.62541132,NO BURNT,4FwchzeXZVD1xJWPZ18UKjG8rQwkHAXakjsyxBE1TQCPwifPMgS2Rve9KWooL1sdiF9RWjgEMB6WdWZmj3Pr77uZ,4.0,90.0%,767.4222222222222
